loan_id,paid_at,amount,transaction_type
392614,2022-10-08 08:35,446000.0,Deposit
392614,2022-10-08 08:36,800.0,Deposit
394888,2022-10-08 09:13,100000.0,Deposit
836152,2023-11-28 07:26,77000.0,Deposit
393318,2022-10-08 09:33,500000.0,Deposit
393318,2022-10-08 09:35,200000.0,Deposit
406157,2022-10-08 10:26,250000.0,Deposit
393192,2022-10-08 10:53,20000.0,Deposit
395534,2022-10-08 11:05,68000.0,Deposit
397496,2022-10-08 11:59,94000.0,Deposit
820459,2023-11-28 07:26,135900.0,Deposit
397461,2022-10-08 12:13,10000.0,Deposit
414398,2022-10-08 13:13,10000.0,Deposit
406506,2022-10-08 14:02,9000.0,Deposit
411022,2022-10-08 15:09,13000.0,Deposit
393113,2022-10-08 15:25,380000.0,Deposit
409714,2022-10-08 15:49,22100.0,Deposit
397568,2022-10-08 16:09,200000.0,Deposit
402532,2022-10-08 16:14,45900.0,Deposit
397024,2022-10-08 16:47,24000.0,Deposit
395534,2022-10-08 16:50,36000.0,Deposit
411077,2022-10-08 16:59,25000.0,Deposit
424768,2022-10-08 17:54,21600.0,Deposit
398041,2022-10-08 18:11,20000.0,Deposit
416652,2022-10-08 18:46,16600.0,Deposit
396682,2022-10-08 19:04,158900.0,Deposit
394025,2022-10-08 19:22,700000.0,Deposit
418800,2022-10-08 19:28,25000.0,Deposit
403174,2022-10-08 19:44,20000.0,Deposit
403174,2022-10-08 19:48,34500.0,Deposit
402316,2022-10-08 20:57,200000.0,Deposit
408215,2022-10-08 21:06,30000.0,Deposit
427840,2022-10-09 04:58,7000.0,Deposit
403877,2022-10-09 04:59,5000.0,Deposit
414568,2022-10-09 05:33,10000.0,Deposit
424168,2022-10-09 05:54,9000.0,Deposit
396157,2022-10-09 07:27,20000.0,Deposit
405679,2022-10-09 07:29,30000.0,Discount
406342,2022-10-09 07:29,10000.0,Deposit
831661,2023-11-28 07:28,2000000.0,Deposit
393192,2022-10-09 07:56,70300.0,Deposit
415470,2022-10-09 08:08,10000.0,Deposit
413088,2022-10-09 08:20,1400.0,Deposit
397024,2022-10-09 08:32,52000.0,Deposit
393006,2022-10-09 08:50,551200.0,Deposit
397024,2022-10-09 09:42,15000.0,Deposit
397496,2022-10-09 10:07,106000.0,Deposit
408780,2022-10-09 10:28,140000.0,Deposit
421994,2022-10-09 10:48,30000.0,Deposit
411752,2022-10-09 10:52,60000.0,Deposit
831661,2023-11-28 07:28,1000000.0,Deposit
406157,2022-10-09 11:37,15000.0,Deposit
419423,2022-10-09 12:27,10000.0,Deposit
409464,2022-10-09 13:25,50000.0,Deposit
427187,2022-10-09 13:40,70400.0,Deposit
420665,2022-10-09 13:54,15000.0,Deposit
357992,2022-10-09 14:08,400000.0,Deposit
419005,2022-10-09 15:20,10000.0,Deposit
409714,2022-10-09 16:36,13000.0,Deposit
423020,2022-10-09 16:47,30000.0,Deposit
402532,2022-10-09 17:27,22000.0,Deposit
390385,2022-10-09 18:51,120000.0,Deposit
401570,2022-10-09 18:57,25000.0,Deposit
393317,2022-10-09 18:59,143000.0,Deposit
398571,2022-10-09 19:06,1600000.0,Deposit
408215,2022-10-09 19:55,30000.0,Deposit
413088,2022-10-09 20:10,5000.0,Deposit
403174,2022-10-09 20:23,20000.0,Deposit
399981,2022-10-09 20:30,50000.0,Deposit
424168,2022-10-09 20:35,10000.0,Deposit
394888,2022-10-09 20:50,50000.0,Deposit
408463,2022-10-09 20:50,76000.0,Deposit
416652,2022-10-09 21:23,13000.0,Deposit
393684,2022-10-10 04:23,423100.0,Deposit
397558,2022-10-10 05:34,3000000.0,Deposit
393425,2022-10-10 05:42,50000.0,Deposit
393041,2022-10-10 05:50,442000.0,Deposit
397111,2022-10-10 06:03,1111400.0,Deposit
402841,2022-10-10 06:12,216100.0,Deposit
393112,2022-10-10 06:12,500000.0,Deposit
393112,2022-10-10 06:14,1000000.0,Deposit
393112,2022-10-10 06:16,500000.0,Deposit
393112,2022-10-10 06:16,250000.0,Deposit
406342,2022-10-10 06:17,9000.0,Deposit
392909,2022-10-10 06:36,389000.0,Deposit
392876,2022-10-10 06:40,459100.0,Deposit
419118,2022-10-10 06:55,10000.0,Deposit
394159,2022-10-10 06:57,175100.0,Deposit
402531,2022-10-10 07:06,26000.0,Deposit
398517,2022-10-10 07:12,55600.0,Deposit
405802,2022-10-10 07:14,400600.0,Deposit
393504,2022-10-10 07:19,992400.0,Deposit
395393,2022-10-10 07:24,81000.0,Deposit
395393,2022-10-10 07:24,500.0,
406157,2022-10-10 07:26,75000.0,Deposit
408504,2022-10-10 07:28,139700.0,Deposit
404166,2022-10-10 07:31,100000.0,Deposit
831661,2023-11-28 07:30,237700.0,Deposit
404923,2022-10-10 07:40,8000.0,Deposit
393691,2022-10-07 11:32,100000.0,Deposit
393317,2022-10-10 07:58,29000.0,Deposit
405758,2022-10-10 07:59,50000.0,Deposit
403738,2022-10-10 08:01,10000.0,Deposit
418049,2022-10-10 08:03,8000.0,Deposit
397024,2022-10-10 08:05,49500.0,Deposit
402531,2022-10-10 08:11,400000.0,Deposit
404923,2022-10-10 08:14,100000.0,Deposit
395534,2022-10-10 08:35,123800.0,Deposit
421443,2022-10-10 09:12,44000.0,Deposit
399163,2022-10-10 06:03,150000.0,Deposit
408215,2022-10-10 09:18,360000.0,Deposit
394888,2022-10-10 09:20,173700.0,Deposit
397024,2022-10-10 09:21,879950.0,Deposit
419665,2022-10-10 09:24,64000.0,Deposit
392862,2022-10-10 09:28,512000.0,Deposit
408204,2022-10-07 17:25,140000.0,Deposit
408204,2022-10-09 06:13,20000.0,Deposit
397496,2022-10-10 10:01,100200.0,Deposit
427338,2022-10-10 10:12,15000.0,Discount
314889,2022-10-10 10:21,30000.0,Deposit
428453,2022-10-10 10:32,15000.0,Discount
408112,2022-10-10 10:38,30000.0,Discount
394483,2022-10-10 10:42,141300.0,Deposit
394638,2022-10-10 10:43,417800.0,Deposit
393396,2022-10-10 10:47,458300.0,Deposit
409616,2022-10-10 10:50,20000.0,Deposit
398041,2022-10-10 10:49,8000.0,Deposit
398942,2022-10-10 11:05,224000.0,Deposit
411966,2022-10-10 11:18,20000.0,Deposit
403877,2022-10-10 11:47,15000.0,Deposit
399681,2022-10-10 11:59,40000.0,Deposit
397461,2022-10-10 12:18,20000.0,Deposit
390385,2022-10-10 12:29,259400.0,Deposit
395693,2022-10-10 12:37,107600.0,Deposit
428747,2022-10-10 12:51,15000.0,Discount
393691,2022-10-10 13:22,60800.0,Deposit
402151,2022-10-10 13:08,500000.0,Deposit
397641,2022-10-10 14:33,442800.0,Deposit
393425,2022-10-10 14:47,98000.0,Deposit
396682,2022-10-10 14:53,200000.0,Deposit
393425,2022-10-10 14:53,288600.0,Deposit
402124,2022-10-10 16:04,30000.0,Discount
406506,2022-10-10 16:05,8000.0,Deposit
399695,2022-10-10 16:08,50000.0,Deposit
397568,2022-10-10 16:08,100000.0,Deposit
409714,2022-10-10 16:16,23000.0,Deposit
423020,2022-10-10 16:26,30000.0,Deposit
397875,2022-10-10 16:36,100000.0,Deposit
397496,2022-10-10 16:53,400000.0,Deposit
416918,2022-10-10 17:00,50000.0,Deposit
427187,2022-10-10 17:26,200000.0,Deposit
397558,2022-10-10 17:38,2000000.0,Deposit
394025,2022-10-10 18:24,430000.0,Deposit
399183,2022-10-10 18:31,30000.0,Deposit
402688,2022-10-10 18:32,99000.0,Deposit
420665,2022-10-10 18:37,15000.0,Deposit
424768,2022-10-10 19:14,20000.0,Deposit
409464,2022-10-10 19:39,40000.0,Deposit
424168,2022-10-10 20:07,10000.0,Deposit
416652,2022-10-10 20:41,12000.0,Deposit
419118,2022-10-10 20:43,10000.0,Deposit
418800,2022-10-10 21:12,25000.0,Deposit
418800,2022-10-10 21:18,30000.0,Deposit
396157,2022-10-11 04:31,70000.0,Deposit
389155,2022-10-11 05:06,140000.0,Deposit
405679,2022-10-11 05:42,350000.0,Deposit
402532,2022-10-11 05:43,98000.0,Deposit
399981,2022-10-11 05:44,40000.0,Deposit
406157,2022-10-11 05:52,205000.0,Deposit
396953,2022-10-11 05:55,160100.0,Deposit
420665,2022-10-11 05:59,13000.0,Deposit
427693,2022-10-11 06:02,150000.0,Deposit
430207,2022-10-11 06:25,20000.0,Deposit
401570,2022-10-11 06:29,50000.0,Deposit
396769,2022-10-11 06:29,162600.0,Deposit
421154,2022-10-11 06:30,80000.0,Deposit
420280,2022-10-11 06:47,100000.0,Deposit
399695,2022-10-11 06:48,70000.0,Deposit
419877,2022-10-11 06:57,20000.0,Deposit
406342,2022-10-11 07:11,10000.0,Deposit
427352,2022-10-11 07:11,20000.0,Deposit
406506,2022-10-11 07:12,15000.0,Deposit
401448,2022-10-11 07:13,440000.0,Deposit
397568,2022-10-11 07:25,868200.0,Deposit
397875,2022-10-11 07:39,222400.0,Deposit
394160,2022-10-11 07:56,371800.0,Deposit
399183,2022-10-11 08:06,2500.0,Deposit
431485,2022-10-11 08:20,30000.0,Discount
399163,2022-10-11 08:28,110800.0,Deposit
421325,2022-10-11 08:38,20000.0,Deposit
389155,2022-10-11 08:38,360000.0,Deposit
403738,2022-10-11 08:42,10000.0,Deposit
397138,2022-10-11 08:52,168200.0,Deposit
400409,2022-10-11 09:01,444600.0,Deposit
411817,2022-10-11 09:02,50000.0,Deposit
406615,2022-10-11 09:30,500000.0,Deposit
400429,2022-10-11 09:34,362100.0,Deposit
416317,2022-10-11 10:02,50000.0,Deposit
400353,2022-10-11 10:09,170000.0,Deposit
397558,2022-10-11 10:11,1130000.0,Deposit
429781,2022-10-11 10:18,15000.0,Discount
396157,2022-10-11 10:19,1200000.0,Deposit
389155,2022-10-11 10:26,220000.0,Deposit
389155,2022-10-11 10:31,73300.0,Deposit
430207,2022-10-11 10:39,17100.0,Deposit
397093,2022-10-11 11:06,2778500.0,Deposit
314889,2022-10-11 11:12,15000.0,Deposit
421763,2022-10-11 11:15,40900.0,Deposit
431785,2022-10-11 11:21,18500.0,Deposit
403877,2022-10-11 11:41,70000.0,Deposit
398451,2022-10-11 11:47,1644200.0,Deposit
397558,2022-10-11 12:00,690000.0,Deposit
396962,2022-10-11 12:24,889100.0,Deposit
399183,2022-10-11 12:28,30000.0,Deposit
405679,2022-10-11 12:44,6500.0,Deposit
397558,2022-10-11 13:02,1604900.0,Deposit
431719,2022-10-11 13:22,15000.0,Discount
418049,2022-10-11 13:27,20000.0,Deposit
411539,2022-10-11 14:16,30000.0,Discount
357992,2022-10-11 14:28,480400.0,Deposit
409464,2022-10-11 14:30,56000.0,Deposit
400386,2022-10-11 14:37,250000.0,Deposit
409233,2022-10-11 15:24,1000000.0,Deposit
430207,2022-10-11 15:37,20000.0,Deposit
421443,2022-10-11 16:22,29000.0,Deposit
429703,2022-10-11 16:42,10000.0,Deposit
412636,2022-10-11 17:09,560400.0,Deposit
409714,2022-10-11 17:20,13000.0,Deposit
411752,2022-10-11 17:24,40000.0,Deposit
430113,2022-10-11 17:25,22300.0,Deposit
394025,2022-10-11 17:33,720000.0,Deposit
399695,2022-10-11 17:38,15000.0,Deposit
402688,2022-10-11 17:42,99000.0,Deposit
419005,2022-10-11 17:52,5000.0,Deposit
418800,2022-10-11 17:52,40000.0,Deposit
399183,2022-10-11 18:06,50000.0,Deposit
411966,2022-10-11 18:21,80000.0,Deposit
416317,2022-10-11 18:29,25000.0,Deposit
416317,2022-10-11 18:32,7000.0,Deposit
401570,2022-10-11 18:35,650000.0,Deposit
417127,2022-10-11 18:49,15000.0,Deposit
421832,2022-10-11 18:50,40000.0,Deposit
417127,2022-10-11 18:51,15000.0,Deposit
430206,2022-10-11 19:09,30000.0,Deposit
403174,2022-10-11 19:25,41000.0,Deposit
425803,2022-10-11 19:31,50000.0,Deposit
432373,2022-10-11 20:12,18300.0,Deposit
413088,2022-10-11 21:05,3200.0,Deposit
413649,2022-10-11 22:26,126500.0,Deposit
404686,2022-10-12 05:07,200000.0,Deposit
400353,2022-10-12 05:31,300000.0,Deposit
424168,2022-10-12 05:34,10000.0,Deposit
397381,2022-10-12 06:38,409800.0,Deposit
402151,2022-10-12 06:47,169300.0,Deposit
399677,2022-10-12 06:50,450000.0,Deposit
392336,2022-10-12 06:55,874100.0,Deposit
408112,2022-10-12 07:06,54200.0,Deposit
405411,2022-10-12 07:10,100000.0,Deposit
405411,2022-10-12 07:10,6000.0,Deposit
399783,2022-10-12 07:30,78000.0,Deposit
399981,2022-10-12 07:32,50000.0,Deposit
406506,2022-10-12 07:36,12000.0,Deposit
402466,2022-10-12 07:56,17000.0,Deposit
406342,2022-10-12 08:03,10000.0,Deposit
397461,2022-10-12 08:18,114700.0,Deposit
397008,2022-10-12 08:32,411600.0,Deposit
399974,2022-10-12 08:56,399000.0,Deposit
414568,2022-10-12 09:04,7000.0,Deposit
410146,2022-10-12 09:32,659900.0,Deposit
418049,2022-10-12 09:33,7000.0,Deposit
426570,2022-10-12 10:04,15000.0,Discount
430207,2022-10-12 10:35,26000.0,Deposit
403673,2022-10-12 10:54,220000.0,Deposit
401151,2022-10-12 11:27,40000.0,Deposit
397043,2022-10-12 11:33,139000.0,Deposit
399783,2022-10-12 11:33,50000.0,Deposit
397043,2022-10-12 11:38,317700.0,Deposit
430580,2022-10-12 11:58,25000.0,Deposit
410468,2022-10-12 12:19,55000.0,Deposit
419423,2022-10-12 12:24,60000.0,Deposit
430207,2022-10-12 13:09,19500.0,Deposit
431236,2022-10-12 13:13,5800.0,Deposit
409574,2022-10-12 13:38,202000.0,Deposit
314889,2022-10-12 13:43,20000.0,Deposit
399783,2022-10-12 13:49,50000.0,Deposit
419665,2022-10-12 14:01,3000.0,Deposit
399677,2022-10-12 14:18,423400.0,Deposit
401188,2022-10-12 14:37,130000.0,Deposit
416317,2022-10-12 14:59,17000.0,Deposit
430207,2022-10-12 15:25,20000.0,Deposit
419005,2022-10-12 15:37,7000.0,Deposit
398484,2022-10-12 16:00,296800.0,Deposit
414398,2022-10-12 16:28,10000.0,Deposit
430113,2022-10-12 16:36,45000.0,Deposit
399183,2022-10-12 16:44,887500.0,Deposit
409714,2022-10-12 17:14,21000.0,Deposit
402466,2022-10-12 17:56,50000.0,Deposit
402688,2022-10-12 18:04,20000.0,Deposit
430046,2022-10-12 18:06,98300.0,Deposit
424768,2022-10-12 18:13,20000.0,Deposit
411966,2022-10-12 18:17,70000.0,Deposit
429885,2022-10-12 18:43,5000.0,Deposit
409464,2022-10-12 18:54,48900.0,Deposit
414956,2022-10-12 19:03,14000.0,Deposit
412636,2022-10-12 19:25,150000.0,Deposit
399681,2022-10-12 19:39,490700.0,Deposit
418800,2022-10-12 19:40,15000.0,Deposit
421994,2022-10-12 19:46,13000.0,Deposit
394025,2022-10-12 19:52,654500.0,Deposit
403174,2022-10-12 20:17,20000.0,Deposit
413354,2022-10-12 20:34,5000.0,Deposit
414398,2022-10-12 20:39,10500.0,Deposit
430206,2022-10-12 20:42,30000.0,Deposit
427379,2022-10-12 20:58,76800.0,Deposit
408780,2022-10-13 03:35,15000.0,Deposit
429799,2022-10-13 04:34,23500.0,Deposit
425732,2022-10-13 04:40,20000.0,Deposit
424168,2022-10-13 04:48,10000.0,Deposit
399695,2022-10-13 05:28,74000.0,Deposit
406670,2022-10-13 05:49,792100.0,Deposit
406159,2022-10-13 05:53,160000.0,Deposit
406159,2022-10-13 05:55,76700.0,Deposit
427187,2022-10-13 06:04,250000.0,Deposit
421154,2022-10-13 06:12,37200.0,Deposit
406342,2022-10-13 06:38,10000.0,Deposit
430207,2022-10-13 07:03,28000.0,Deposit
399658,2022-10-13 08:01,100000.0,Deposit
399996,2022-10-13 08:03,896900.0,Deposit
399981,2022-10-13 09:04,60000.0,Deposit
859131,2023-11-28 07:34,5000.0,Deposit
399631,2022-10-13 09:10,389000.0,Deposit
398693,2022-10-13 09:14,456700.0,Deposit
426918,2022-10-13 09:16,5800.0,Deposit
430207,2022-10-13 09:17,20000.0,Deposit
405700,2022-10-13 09:32,50000.0,Deposit
428453,2022-10-13 09:44,15000.0,Deposit
402870,2022-10-13 10:12,344000.0,Deposit
403877,2022-10-13 10:23,20000.0,Deposit
416447,2022-10-13 10:31,20000.0,Deposit
402420,2022-10-13 10:52,321900.0,Deposit
406506,2022-10-13 11:48,12600.0,Deposit
428747,2022-10-13 11:51,38000.0,Deposit
425880,2022-10-13 11:55,50000.0,Deposit
423316,2022-10-13 13:27,100000.0,Deposit
411520,2022-10-13 13:32,30000.0,Deposit
405411,2022-10-13 13:46,570000.0,Deposit
394025,2022-10-13 13:57,291400.0,Deposit
421443,2022-10-13 14:05,49000.0,Deposit
430207,2022-10-13 14:32,25000.0,Deposit
414956,2022-10-13 14:46,19000.0,Deposit
402688,2022-10-13 15:04,99000.0,Deposit
420470,2022-10-13 15:09,50000.0,Deposit
399783,2022-10-13 15:19,50000.0,Deposit
399783,2022-10-13 15:42,88000.0,Deposit
411966,2022-10-13 16:23,50000.0,Deposit
314889,2022-10-13 16:38,30000.0,Deposit
409714,2022-10-13 16:43,21000.0,Deposit
432373,2022-10-13 16:48,10000.0,Deposit
427187,2022-10-13 16:52,100000.0,Deposit
414956,2022-10-13 16:55,14000.0,Deposit
430113,2022-10-13 17:04,40000.0,Deposit
427352,2022-10-13 17:16,10000.0,Deposit
403738,2022-10-13 17:17,10000.0,Deposit
409464,2022-10-13 18:30,49000.0,Deposit
402466,2022-10-13 18:37,60000.0,Deposit
405758,2022-10-13 18:43,56000.0,Deposit
420665,2022-10-13 18:45,15000.0,Deposit
400010,2022-10-13 19:47,300000.0,Deposit
411065,2022-10-13 20:02,799500.0,Deposit
404895,2022-10-14 01:40,100000.0,Deposit
400079,2022-10-14 04:42,777500.0,Deposit
398041,2022-10-14 05:01,195600.0,Deposit
431765,2022-10-14 05:07,60000.0,Deposit
423603,2022-10-14 05:09,48000.0,Deposit
414568,2022-10-14 05:27,23000.0,Deposit
399658,2022-10-14 05:53,2456200.0,Deposit
407344,2022-10-14 06:29,225000.0,Deposit
400393,2022-10-13 10:01,1857300.0,Deposit
409574,2022-10-14 06:42,300000.0,Deposit
399981,2022-10-14 07:01,56000.0,Deposit
400010,2022-10-14 07:06,300000.0,Deposit
402466,2022-10-14 07:28,60900.0,Deposit
427338,2022-10-14 08:03,30000.0,Discount
400386,2022-10-14 08:17,1305900.0,Deposit
406342,2022-10-14 08:35,10000.0,Deposit
431241,2022-10-14 08:49,5000.0,Deposit
411752,2022-10-14 09:03,100000.0,Deposit
400353,2022-10-14 09:15,947100.0,Deposit
427693,2022-10-14 09:21,149900.0,Deposit
401505,2022-10-14 09:25,422700.0,Deposit
402316,2022-10-14 09:16,574100.0,Deposit
431241,2022-10-14 09:34,9000.0,Deposit
406506,2022-10-14 10:01,13000.0,Deposit
426918,2022-10-14 10:22,10000.0,Deposit
430207,2022-10-14 10:25,30000.0,Deposit
863345,2023-11-28 07:50,30000.0,Deposit
414007,2022-10-14 10:45,120000.0,Deposit
400874,2022-10-14 10:53,440000.0,Deposit
400874,2022-10-14 10:53,100.0,
403673,2022-10-14 11:40,180000.0,Deposit
399783,2022-10-14 11:49,129400.0,Deposit
424168,2022-10-14 12:00,10000.0,Deposit
425732,2022-10-14 12:13,14500.0,Deposit
407344,2022-10-14 12:16,145000.0,Deposit
421443,2022-10-14 12:34,40000.0,Deposit
400010,2022-10-14 12:39,466900.0,Deposit
419877,2022-10-14 12:57,20000.0,Deposit
404921,2022-10-14 13:02,397400.0,Deposit
430206,2022-10-14 13:58,30000.0,Deposit
430207,2022-10-14 14:18,30000.0,Deposit
407344,2022-10-14 15:28,25000.0,Deposit
430207,2022-10-14 15:28,14500.0,Deposit
432596,2022-10-14 16:00,15000.0,Discount
414398,2022-10-14 16:15,9500.0,Deposit
409714,2022-10-14 16:19,20000.0,Deposit
427840,2022-10-14 16:29,1000.0,Deposit
842150,2023-11-28 07:40,100000.0,Deposit
422420,2022-10-14 16:34,30000.0,Deposit
403738,2022-10-14 17:03,7000.0,Deposit
409464,2022-10-14 17:19,49000.0,Deposit
408463,2022-10-14 17:29,212000.0,Deposit
411032,2022-10-14 17:36,5000.0,Deposit
414956,2022-10-14 17:58,10000.0,Deposit
402688,2022-10-14 17:59,54000.0,Deposit
403673,2022-10-14 18:07,10800.0,Deposit
416317,2022-10-14 20:03,20000.0,Deposit
418800,2022-10-14 20:04,35000.0,Deposit
416447,2022-10-14 20:40,35000.0,Deposit
422420,2022-10-14 21:04,50000.0,Deposit
413088,2022-10-14 21:17,5000.0,Deposit
409805,2022-10-15 04:08,40000.0,Deposit
402870,2022-10-15 04:42,220000.0,Deposit
427187,2022-10-15 05:37,150000.0,Deposit
420665,2022-10-15 05:55,14000.0,Deposit
418049,2022-10-15 06:51,9000.0,Deposit
404750,2022-10-15 07:16,1500000.0,Deposit
421994,2022-10-15 07:14,48000.0,Deposit
403738,2022-10-15 08:02,10000.0,Deposit
430207,2022-10-15 08:05,29000.0,Deposit
416505,2022-10-15 08:11,52000.0,Deposit
429885,2022-10-15 08:16,3000.0,Deposit
409574,2022-10-15 08:26,100000.0,Deposit
431785,2022-10-15 08:40,14300.0,Deposit
406342,2022-10-15 08:45,10000.0,Deposit
357992,2022-10-15 09:29,72000.0,Deposit
421832,2022-10-15 09:37,40000.0,Deposit
403877,2022-10-15 10:07,30000.0,Discount
416317,2022-10-15 10:12,40000.0,Deposit
435155,2022-10-15 11:01,15000.0,Discount
430046,2022-10-15 11:56,120000.0,Deposit
430207,2022-10-15 12:04,35000.0,Deposit
357992,2022-10-15 12:32,110000.0,Deposit
418993,2022-10-15 13:07,30000.0,Discount
413276,2022-10-15 13:17,30000.0,Discount
389166,2022-10-15 13:23,706500.0,Deposit
402316,2022-10-15 14:22,500000.0,Deposit
425732,2022-10-15 15:22,33000.0,Deposit
419118,2022-10-15 15:42,10000.0,Deposit
408780,2022-10-15 16:32,100000.0,Deposit
414212,2022-10-15 16:39,80000.0,Deposit
403174,2022-10-15 16:57,37000.0,Deposit
314889,2022-10-15 17:15,19900.0,Deposit
408780,2022-10-15 17:26,100000.0,Deposit
418800,2022-10-15 17:28,55000.0,Deposit
411966,2022-10-15 17:30,30000.0,Deposit
427187,2022-10-15 17:31,150000.0,Deposit
419118,2022-10-15 18:58,15000.0,Deposit
414568,2022-10-15 18:58,10000.0,Deposit
408463,2022-10-15 19:15,61000.0,Deposit
416652,2022-10-15 19:15,158000.0,Deposit
414956,2022-10-15 19:29,11000.0,Deposit
402348,2022-10-15 19:42,4047000.0,Deposit
405336,2022-10-15 20:06,24000.0,Deposit
409616,2022-10-15 20:07,40000.0,Deposit
422420,2022-10-15 20:42,50000.0,Deposit
401108,2022-10-15 21:04,302000.0,Deposit
430206,2022-10-15 21:08,30000.0,Deposit
425880,2022-10-15 21:53,50000.0,Deposit
408780,2022-10-16 05:31,50000.0,Deposit
401151,2022-10-16 05:42,85000.0,Deposit
402460,2022-10-16 05:56,207000.0,Deposit
402460,2022-10-16 06:29,498000.0,Deposit
416317,2022-10-16 08:52,40000.0,Deposit
403174,2022-10-16 09:00,657000.0,Deposit
424168,2022-10-16 09:25,10000.0,Deposit
400947,2022-10-16 09:38,791000.0,Deposit
405700,2022-10-16 09:45,70000.0,Deposit
407970,2022-10-16 09:47,124000.0,Deposit
406342,2022-10-16 09:52,23000.0,Deposit
430207,2022-10-16 10:56,20000.0,Deposit
411966,2022-10-16 10:59,60000.0,Deposit
415470,2022-10-16 12:02,10000.0,Deposit
430113,2022-10-16 12:08,45000.0,Deposit
421832,2022-10-16 13:38,40000.0,Deposit
400947,2022-10-16 13:45,41700.0,Deposit
424906,2022-10-16 14:42,80000.0,Deposit
414212,2022-10-16 15:55,63000.0,Deposit
402870,2022-10-16 16:08,200000.0,Deposit
414398,2022-10-16 16:10,10400.0,Deposit
401063,2022-10-16 16:10,336400.0,Deposit
405758,2022-10-16 16:34,50000.0,Deposit
406506,2022-10-16 16:56,9000.0,Deposit
402688,2022-10-16 17:00,198000.0,Deposit
314889,2022-10-16 17:07,15000.0,Deposit
413354,2022-10-16 17:12,8000.0,Deposit
427187,2022-10-16 17:22,200000.0,Deposit
860911,2023-11-28 07:42,30000.0,Deposit
414568,2022-10-16 18:06,20000.0,Deposit
411520,2022-10-16 19:23,20000.0,Deposit
405949,2022-10-16 19:47,368400.0,Deposit
429885,2022-10-16 20:28,3000.0,Deposit
405949,2022-10-16 20:42,3000000.0,Deposit
405949,2022-10-16 20:43,700000.0,Deposit
424996,2022-10-16 21:16,24300.0,Deposit
426335,2022-10-17 04:46,14700.0,Deposit
403358,2022-10-17 04:48,526600.0,Deposit
421994,2022-10-17 05:10,30000.0,Deposit
420665,2022-10-17 05:26,20000.0,Deposit
416317,2022-10-17 05:27,16000.0,Deposit
406114,2022-10-17 05:44,200000.0,Deposit
402235,2022-10-17 06:16,300000.0,Deposit
403738,2022-10-17 06:24,10000.0,Deposit
405286,2022-10-17 06:59,270000.0,Deposit
406506,2022-10-17 07:00,12000.0,Deposit
404868,2022-10-17 07:09,17000.0,Deposit
413269,2022-10-17 07:10,459500.0,Deposit
408204,2022-10-12 10:17,20000.0,Deposit
408204,2022-10-16 16:22,10000.0,Deposit
829565,2023-11-28 07:42,887700.0,Deposit
423020,2022-10-17 07:32,25000.0,Deposit
421832,2022-10-17 07:43,50000.0,Deposit
411631,2022-10-17 07:55,50200.0,Deposit
406939,2022-10-17 08:02,1000300.0,Deposit
404923,2022-10-17 08:14,181000.0,Deposit
407344,2022-10-17 08:18,171200.0,Deposit
403877,2022-10-17 08:23,341000.0,Deposit
416918,2022-10-17 08:25,150000.0,Deposit
401108,2022-10-17 08:42,120000.0,Deposit
402688,2022-10-17 08:51,93500.0,Deposit
431236,2022-10-17 08:54,70000.0,Deposit
407766,2022-10-17 08:57,2285500.0,Deposit
412636,2022-10-17 09:12,900000.0,Deposit
414489,2022-10-17 09:14,98000.0,Deposit
401448,2022-10-17 09:25,237000.0,Deposit
401448,2022-10-17 09:28,800.0,Deposit
408597,2022-10-17 09:28,803700.0,Deposit
415470,2022-10-17 09:42,10000.0,Deposit
408780,2022-10-17 09:53,25000.0,Deposit
436282,2022-10-17 10:30,15000.0,Discount
410468,2022-10-17 10:31,115000.0,Deposit
410468,2022-10-17 10:40,240000.0,Deposit
421443,2022-10-17 10:52,52000.0,Deposit
400164,2022-10-17 10:52,131700.0,Deposit
397626,2022-10-17 11:10,468800.0,Deposit
421325,2022-10-17 11:12,22000.0,Deposit
413276,2022-10-17 11:34,30000.0,Discount
431785,2022-10-17 12:04,10000.0,Deposit
414212,2022-10-17 12:07,600.0,Deposit
421837,2022-10-17 12:36,100000.0,Deposit
414398,2022-10-17 12:46,8000.0,Deposit
403888,2022-10-17 12:52,1470800.0,Deposit
406718,2022-10-17 13:05,989100.0,Deposit
437070,2022-10-17 13:26,15000.0,Discount
401151,2022-10-17 13:29,348500.0,Deposit
423316,2022-10-17 14:12,50000.0,Deposit
430207,2022-10-17 14:21,700.0,Deposit
314889,2022-10-17 15:23,15000.0,Deposit
430445,2022-10-17 15:35,50000.0,Deposit
411752,2022-10-17 16:02,150000.0,Deposit
403174,2022-10-17 16:05,117000.0,Deposit
405700,2022-10-17 16:09,50000.0,Deposit
403174,2022-10-17 16:22,288000.0,Deposit
406114,2022-10-17 16:29,184600.0,Deposit
409714,2022-10-17 16:41,21000.0,Deposit
412636,2022-10-17 17:30,40000.0,Deposit
418800,2022-10-17 17:42,40000.0,Deposit
401188,2022-10-17 17:42,160000.0,Deposit
418800,2022-10-17 17:47,14000.0,Deposit
400164,2022-10-17 17:55,20000.0,Deposit
409464,2022-10-17 17:55,51000.0,Deposit
427187,2022-10-17 17:58,150000.0,Deposit
425732,2022-10-17 18:17,36000.0,Deposit
428453,2022-10-17 18:42,20000.0,Deposit
